website,category,article_number,image number,alt,article_heading,article_url,['content']
https://nypost.com/,nypost_in_article,1,1,Illia 'Golem' Yefimchyk holding a teddy bear,World’s ‘most monstrous bodybuilder’ Illia ‘Golem’ Yefimchyk dead at 36,https://nypost.com/2024/09/12/sports/bodybuilder-illia-golem-yefimchyk-dead-at-36/,"A Belarusian man known as the world’s “most monstrous bodybuilder” and ate seven meals a day has died at 36 years old. Illia “Golem” Yefimchyk’s death last week was confirmed Wednesday by the Instagram account @whoisthebestbb. The athlete allegedly suffered a heart attack at home on Sept. 6 and fell into a coma, the Daily Mail reported, citing Belarusian and Russian media. His wife, Anna, supposedly performed chest compressions on him while they waited for the ambulance. “I spent every day by his side, hoping, and his heart started beating again for two days, but the doctor gave me the terrible news that his brain had died,” the grieving widow told the local media. “I thank everyone for their condolences. It’s very heartwarming to realize that I am not left alone in this world, and so many people have offered me help and support.” Yefimchyk was dubbed “The Mutant” by the bodybuilding world for his staggering 6-foot, 340-pound frame, Muscle and Fitness reported. The disciplined athlete claimed that he maintained 25-inch biceps through a “mass monster” diet of up to 16,500 calories per day. His seven daily meals supposedly included over five pounds of steak and more than 100 pieces of sushi. Yefimchyk did not compete in professional bodybuilding, but shared his workouts online, where he had over 100,000 followers across all platforms. He was supposedly inspired to start lifting weights after seeing Arnold Schwarzenegger and Sylvester Stalone at their physical peaks, Muscle and Fitness said. Yefimchyk claimed he could perform a 600-pound bench press, a 700-pound deadlift, and 700-pound squats. News of Yefimchyk’s death comes not long after the deaths of British bodybuilder Neil Currey, 34, and Brazilian competitor Antonio Souza, 26. Currey was found dead in his apartment in September 2023. His parents blamed his passing on prolonged steroid use, the BBC reported. Souza died from cardiac arrest shortly after he finished in the top 3 at a competition on Aug. 3, UNILAD said. "
https://nypost.com/,nypost_in_article,1,2,Illia “Golem” Yefimchyk flexing,World’s ‘most monstrous bodybuilder’ Illia ‘Golem’ Yefimchyk dead at 36,https://nypost.com/2024/09/12/sports/bodybuilder-illia-golem-yefimchyk-dead-at-36/,"A Belarusian man known as the world’s “most monstrous bodybuilder” and ate seven meals a day has died at 36 years old. Illia “Golem” Yefimchyk’s death last week was confirmed Wednesday by the Instagram account @whoisthebestbb. The athlete allegedly suffered a heart attack at home on Sept. 6 and fell into a coma, the Daily Mail reported, citing Belarusian and Russian media. His wife, Anna, supposedly performed chest compressions on him while they waited for the ambulance. “I spent every day by his side, hoping, and his heart started beating again for two days, but the doctor gave me the terrible news that his brain had died,” the grieving widow told the local media. “I thank everyone for their condolences. It’s very heartwarming to realize that I am not left alone in this world, and so many people have offered me help and support.” Yefimchyk was dubbed “The Mutant” by the bodybuilding world for his staggering 6-foot, 340-pound frame, Muscle and Fitness reported. The disciplined athlete claimed that he maintained 25-inch biceps through a “mass monster” diet of up to 16,500 calories per day. His seven daily meals supposedly included over five pounds of steak and more than 100 pieces of sushi. Yefimchyk did not compete in professional bodybuilding, but shared his workouts online, where he had over 100,000 followers across all platforms. He was supposedly inspired to start lifting weights after seeing Arnold Schwarzenegger and Sylvester Stalone at their physical peaks, Muscle and Fitness said. Yefimchyk claimed he could perform a 600-pound bench press, a 700-pound deadlift, and 700-pound squats. News of Yefimchyk’s death comes not long after the deaths of British bodybuilder Neil Currey, 34, and Brazilian competitor Antonio Souza, 26. Currey was found dead in his apartment in September 2023. His parents blamed his passing on prolonged steroid use, the BBC reported. Souza died from cardiac arrest shortly after he finished in the top 3 at a competition on Aug. 3, UNILAD said. "
https://nypost.com/,nypost_in_article,1,3,Illia 'Golem' Yefimchyk as a boy,World’s ‘most monstrous bodybuilder’ Illia ‘Golem’ Yefimchyk dead at 36,https://nypost.com/2024/09/12/sports/bodybuilder-illia-golem-yefimchyk-dead-at-36/,"A Belarusian man known as the world’s “most monstrous bodybuilder” and ate seven meals a day has died at 36 years old. Illia “Golem” Yefimchyk’s death last week was confirmed Wednesday by the Instagram account @whoisthebestbb. The athlete allegedly suffered a heart attack at home on Sept. 6 and fell into a coma, the Daily Mail reported, citing Belarusian and Russian media. His wife, Anna, supposedly performed chest compressions on him while they waited for the ambulance. “I spent every day by his side, hoping, and his heart started beating again for two days, but the doctor gave me the terrible news that his brain had died,” the grieving widow told the local media. “I thank everyone for their condolences. It’s very heartwarming to realize that I am not left alone in this world, and so many people have offered me help and support.” Yefimchyk was dubbed “The Mutant” by the bodybuilding world for his staggering 6-foot, 340-pound frame, Muscle and Fitness reported. The disciplined athlete claimed that he maintained 25-inch biceps through a “mass monster” diet of up to 16,500 calories per day. His seven daily meals supposedly included over five pounds of steak and more than 100 pieces of sushi. Yefimchyk did not compete in professional bodybuilding, but shared his workouts online, where he had over 100,000 followers across all platforms. He was supposedly inspired to start lifting weights after seeing Arnold Schwarzenegger and Sylvester Stalone at their physical peaks, Muscle and Fitness said. Yefimchyk claimed he could perform a 600-pound bench press, a 700-pound deadlift, and 700-pound squats. News of Yefimchyk’s death comes not long after the deaths of British bodybuilder Neil Currey, 34, and Brazilian competitor Antonio Souza, 26. Currey was found dead in his apartment in September 2023. His parents blamed his passing on prolonged steroid use, the BBC reported. Souza died from cardiac arrest shortly after he finished in the top 3 at a competition on Aug. 3, UNILAD said. "
https://nypost.com/,nypost_in_article,2,1,Donald Trump and Kamala Harris debate,"Trump-Harris debate confirmed what we know: He’s combative, she’s dishonest",https://nypost.com/2024/09/11/opinion/trump-harris-debate-confirmed-what-we-know-hes-combative-shes-dishonest/,"Donald Trump was angry. Kamala Harris was preachy. The moderators were on her side. Tuesday night’s debate between Trump and Harris was never going to be enlightening, given these two candidates. It wasn’t Lincoln and Douglas. But it did put on display who they both are. Trump was belligerent. He bragged about his accomplishments and the things he thinks he would have done if he was re-elected — which he still claims he was. He was unapologetic about every bad thing he’s ever done. When baited into talking about January 6 and his 2020 stolen election theories, he gladly walked into the trap. He peddled a deeply dubious story about Haitian immigrants in Springfield, Ohio, eating pet cats and dogs. But he was also vigorous and combative, dispelling any concerns about his advanced age. He returned again and again and again to his favorite themes: out-of-control immigration, the economy getting worse under President Biden and Harris than it was on his watch, foreigners taking advantage of America on trade, and the eruption of foreign wars under Biden and Harris that wouldn’t have happened under Trump. Nobody came away wondering what Trump thinks are the most important issues of the day. It’s harder to say that for Harris, except on abortion. Was this a good night for Trump? He probably did nothing to change anyone’s view of him, other than possibly reassuring people worried about his age. He glowered and ranted. He seemed like the same old bull in a china shop he was nine years ago, both for better and for worse. The microphones being off prevented him from interrupting Harris — he even mocked her desire to be interrupted by quipping that he was talking. Trump’s number one job was to convince voters of two things: that Harris would be a continuance of failed Biden policies, and that she was too left-wing. On the first goal, he largely succeeded. He referred again and again to Biden as “her boss,” challenged her — without a response — to part company with him, and called on her to explain why her campaign promises hadn’t been done already. On the second goal, he had mixed success, as moderators David Muir and Linsey Davis of ABC repeatedly changed the subject when things got uncomfortable for Harris on her past record. They tried to “fact-check” Trump several times, but never attempted the same for Harris — even when she baldly denied her own prior record. Harris really does support abortion until the moment of birth, and her party (including her running mate) really does resist care for babies born alive after botched abortions. She really did run for president in 2020 on confiscating guns, banning fracking and abolishing private health insurance. The moderators shouldn’t have worked so hard to shelter her from facing those critiques. Was this a good night for Harris? She probably didn’t persuade anyone to vote against Trump with a lot of well-worn attacks, but given that he’s never yet cracked 47% of the vote nationwide, she may not have to. Far more important was selling herself. On the upside, Harris avoided the sort of rambling word salads that have made her the butt of Washington humor for years. She stuck to her script as much as possible, and that included talking more about Trump than about herself and Biden. That’s a win. For all her vaunted reputation as a prosecutor, however, Harris could only recite Trump’s legal rap sheet rather than actually try to explain why the law ought to be after him. But a lot of what Harris did in chiding Trump just reminded people that official Washington and the establishment hate him. Goldman Sachs and Nobel Prize-winning economists dislike his economic plans. John McCain stopped him from repealing Obamacare. The Cheneys are against him, and so is the military brass. People who worked for him came away disillusioned. In an America that had more faith in these institutions, this would sting. But such an America would never have elected Trump the first time. What’s scandalous is what never came up at all. Harris was never asked about her support for a Supreme Court “term limits” plan that appears aimed at forcing three conservative justices off the bench to pack the court. She got away with embracing Israel’s “right to defend itself” without mentioning her side’s embrace of pro-Hamas protesters, or explaining how her one-sided pressure on Israel would constrict its options to purely defensive responses, even in the face of massacres. Whenever Trump was gaining momentum, the moderators switched to a topic such as abortion or climate change that sent Harris to her happy place. In a polarized country, this is the sort of debate that sends partisans back to their corners. Unlike Biden’s flameout in June, it’s unlikely to seriously reset the race. If you really want to know who lost, watch which side wants a rematch. Dan McLaughlin is a senior writer at National Review."
https://nypost.com/,nypost_in_article,3,1,"Prior to popping open the hatch and emerging, Isaacman and his three crew members were spotted waiting inside until the capsule was completely depressurized.  ",Tech billionaire Jared Isaacman steps out in space for first-ever private spacewalk after traveling farther than any man has gone in 50 years,https://nypost.com/2024/09/12/us-news/tech-billionaire-jared-isaacman-conducting-first-ever-private-spacewalk/,"Tech billionaire Jared Isaacman became the first-ever civilian to embark on a spacewalk early Thursday — after already traveling the farthest from Earth a human being has gone since the Apollo moon missions. Footage of the daring stunt showed Isaacman, 41, popping out of SpaceX’s Crew Dragon capsule on a tether as he came face-to-face with the dark vacuum of space just before 7 a.m. “Back at home we all have a lot of work to do, but from here, Earth sure looks like a perfect world,” Isaacman said soon after emerging from the spacecraft. Cameras on board captured his silhouette, waist high at the hatch, with the Earth glittering below him in a half-shadow. After about 15 minutes outside, Isaacman was replaced by SpaceX engineer Sarah Gillis to go through the same motions. Their maneuvers were streamed live on SpaceX’s website for the duration of the two-hour spacewalk. Prior to popping open the hatch and emerging, Isaacman and his three other crewmembers were spotted waiting inside as the capsule was completely depressurized.   During that time, they relied on their newly developed SpaceX spacewalking suits for oxygen, which was provided via an umbilical connection to Crew Dragon. The crew were all connected to 12-foot tethers but didn’t completely unfurl them during the spacewalk. After emerging, Isaacman — the billionaire CEO and founder of the credit card processing company Shift4 — could be seen keeping a hand or foot attached to the capsule’s hatch at all times as he flexed his arms and legs. Gillis, meanwhile, bobbed up and down as she twisted her arms and sent live reports back to Mission Control. A longer, untethered spacewalk – which is common at the International Space Station – wasn’t possible because only NASA suits are currently equipped with jetpacks that can guide an astronaut back to safety. Given the Crew Dragon doesn’t have a pressurized airlock, the crew needed to wear the new spacesuits to protect them from the vacuum conditions during the mission. It comes after SpaceX had delayed the planned start of the spacewalk by a few hours early Thursday. No explanation was immediately given for the delay, but the company said via X that “all systems are looking good.” Isaacman and Gillis were joined on the mission by fellow SpaceX engineer Anna Menon and former Air Force Thunderbirds pilot, Scott “Kidd” Poteet. They began preparing for the endeavor soon after blasting into orbit on Tuesday for a five-day flight. The spacewalk took place after Isaacman and the crew reached a distance of nearly 870 miles above the Earth — well beyond the International Space Station and surpassing the Earth-lapping record set during NASA’s Project Gemini in 1966.       Only the 24 Apollo mission astronauts who flew to the moon have ventured farther into space.  While the trip would normally be a once-in-a-lifetime experience, it is just the first of three trips Isaacman purchased from Elon Musk in 2022. Isaacman, who has not publicly stated how much his SpaceX trips cost, was among the first group of tourists who flew to space in 2021. They began preparing for the endeavor soon after blasting into orbit on Tuesday for a five-day flight. During that trip, Isaacman set a record by being the first space tourist to circle the Earth without having a professional astronaut aboard.  With Post wires"
https://nypost.com/,nypost_in_article,3,2,"Jared Isaacman, Scott Poteet, Sarah Gillis and Anna Menon.",Tech billionaire Jared Isaacman steps out in space for first-ever private spacewalk after traveling farther than any man has gone in 50 years,https://nypost.com/2024/09/12/us-news/tech-billionaire-jared-isaacman-conducting-first-ever-private-spacewalk/,"Tech billionaire Jared Isaacman became the first-ever civilian to embark on a spacewalk early Thursday — after already traveling the farthest from Earth a human being has gone since the Apollo moon missions. Footage of the daring stunt showed Isaacman, 41, popping out of SpaceX’s Crew Dragon capsule on a tether as he came face-to-face with the dark vacuum of space just before 7 a.m. “Back at home we all have a lot of work to do, but from here, Earth sure looks like a perfect world,” Isaacman said soon after emerging from the spacecraft. Cameras on board captured his silhouette, waist high at the hatch, with the Earth glittering below him in a half-shadow. After about 15 minutes outside, Isaacman was replaced by SpaceX engineer Sarah Gillis to go through the same motions. Their maneuvers were streamed live on SpaceX’s website for the duration of the two-hour spacewalk. Prior to popping open the hatch and emerging, Isaacman and his three other crewmembers were spotted waiting inside as the capsule was completely depressurized.   During that time, they relied on their newly developed SpaceX spacewalking suits for oxygen, which was provided via an umbilical connection to Crew Dragon. The crew were all connected to 12-foot tethers but didn’t completely unfurl them during the spacewalk. After emerging, Isaacman — the billionaire CEO and founder of the credit card processing company Shift4 — could be seen keeping a hand or foot attached to the capsule’s hatch at all times as he flexed his arms and legs. Gillis, meanwhile, bobbed up and down as she twisted her arms and sent live reports back to Mission Control. A longer, untethered spacewalk – which is common at the International Space Station – wasn’t possible because only NASA suits are currently equipped with jetpacks that can guide an astronaut back to safety. Given the Crew Dragon doesn’t have a pressurized airlock, the crew needed to wear the new spacesuits to protect them from the vacuum conditions during the mission. It comes after SpaceX had delayed the planned start of the spacewalk by a few hours early Thursday. No explanation was immediately given for the delay, but the company said via X that “all systems are looking good.” Isaacman and Gillis were joined on the mission by fellow SpaceX engineer Anna Menon and former Air Force Thunderbirds pilot, Scott “Kidd” Poteet. They began preparing for the endeavor soon after blasting into orbit on Tuesday for a five-day flight. The spacewalk took place after Isaacman and the crew reached a distance of nearly 870 miles above the Earth — well beyond the International Space Station and surpassing the Earth-lapping record set during NASA’s Project Gemini in 1966.       Only the 24 Apollo mission astronauts who flew to the moon have ventured farther into space.  While the trip would normally be a once-in-a-lifetime experience, it is just the first of three trips Isaacman purchased from Elon Musk in 2022. Isaacman, who has not publicly stated how much his SpaceX trips cost, was among the first group of tourists who flew to space in 2021. They began preparing for the endeavor soon after blasting into orbit on Tuesday for a five-day flight. During that trip, Isaacman set a record by being the first space tourist to circle the Earth without having a professional astronaut aboard.  With Post wires"
https://nypost.com/,nypost_in_article,3,3,"Isaacman, the CEO and founder of the credit card processing company Shift4, has paid for three trips to the stars with SpaceX.",Tech billionaire Jared Isaacman steps out in space for first-ever private spacewalk after traveling farther than any man has gone in 50 years,https://nypost.com/2024/09/12/us-news/tech-billionaire-jared-isaacman-conducting-first-ever-private-spacewalk/,"Tech billionaire Jared Isaacman became the first-ever civilian to embark on a spacewalk early Thursday — after already traveling the farthest from Earth a human being has gone since the Apollo moon missions. Footage of the daring stunt showed Isaacman, 41, popping out of SpaceX’s Crew Dragon capsule on a tether as he came face-to-face with the dark vacuum of space just before 7 a.m. “Back at home we all have a lot of work to do, but from here, Earth sure looks like a perfect world,” Isaacman said soon after emerging from the spacecraft. Cameras on board captured his silhouette, waist high at the hatch, with the Earth glittering below him in a half-shadow. After about 15 minutes outside, Isaacman was replaced by SpaceX engineer Sarah Gillis to go through the same motions. Their maneuvers were streamed live on SpaceX’s website for the duration of the two-hour spacewalk. Prior to popping open the hatch and emerging, Isaacman and his three other crewmembers were spotted waiting inside as the capsule was completely depressurized.   During that time, they relied on their newly developed SpaceX spacewalking suits for oxygen, which was provided via an umbilical connection to Crew Dragon. The crew were all connected to 12-foot tethers but didn’t completely unfurl them during the spacewalk. After emerging, Isaacman — the billionaire CEO and founder of the credit card processing company Shift4 — could be seen keeping a hand or foot attached to the capsule’s hatch at all times as he flexed his arms and legs. Gillis, meanwhile, bobbed up and down as she twisted her arms and sent live reports back to Mission Control. A longer, untethered spacewalk – which is common at the International Space Station – wasn’t possible because only NASA suits are currently equipped with jetpacks that can guide an astronaut back to safety. Given the Crew Dragon doesn’t have a pressurized airlock, the crew needed to wear the new spacesuits to protect them from the vacuum conditions during the mission. It comes after SpaceX had delayed the planned start of the spacewalk by a few hours early Thursday. No explanation was immediately given for the delay, but the company said via X that “all systems are looking good.” Isaacman and Gillis were joined on the mission by fellow SpaceX engineer Anna Menon and former Air Force Thunderbirds pilot, Scott “Kidd” Poteet. They began preparing for the endeavor soon after blasting into orbit on Tuesday for a five-day flight. The spacewalk took place after Isaacman and the crew reached a distance of nearly 870 miles above the Earth — well beyond the International Space Station and surpassing the Earth-lapping record set during NASA’s Project Gemini in 1966.       Only the 24 Apollo mission astronauts who flew to the moon have ventured farther into space.  While the trip would normally be a once-in-a-lifetime experience, it is just the first of three trips Isaacman purchased from Elon Musk in 2022. Isaacman, who has not publicly stated how much his SpaceX trips cost, was among the first group of tourists who flew to space in 2021. They began preparing for the endeavor soon after blasting into orbit on Tuesday for a five-day flight. During that trip, Isaacman set a record by being the first space tourist to circle the Earth without having a professional astronaut aboard.  With Post wires"
https://nypost.com/,nypost_in_article,3,4,SpaceX engineer Sarah Gillis was pictured on her way out of the capsule to walk in space.,Tech billionaire Jared Isaacman steps out in space for first-ever private spacewalk after traveling farther than any man has gone in 50 years,https://nypost.com/2024/09/12/us-news/tech-billionaire-jared-isaacman-conducting-first-ever-private-spacewalk/,"Tech billionaire Jared Isaacman became the first-ever civilian to embark on a spacewalk early Thursday — after already traveling the farthest from Earth a human being has gone since the Apollo moon missions. Footage of the daring stunt showed Isaacman, 41, popping out of SpaceX’s Crew Dragon capsule on a tether as he came face-to-face with the dark vacuum of space just before 7 a.m. “Back at home we all have a lot of work to do, but from here, Earth sure looks like a perfect world,” Isaacman said soon after emerging from the spacecraft. Cameras on board captured his silhouette, waist high at the hatch, with the Earth glittering below him in a half-shadow. After about 15 minutes outside, Isaacman was replaced by SpaceX engineer Sarah Gillis to go through the same motions. Their maneuvers were streamed live on SpaceX’s website for the duration of the two-hour spacewalk. Prior to popping open the hatch and emerging, Isaacman and his three other crewmembers were spotted waiting inside as the capsule was completely depressurized.   During that time, they relied on their newly developed SpaceX spacewalking suits for oxygen, which was provided via an umbilical connection to Crew Dragon. The crew were all connected to 12-foot tethers but didn’t completely unfurl them during the spacewalk. After emerging, Isaacman — the billionaire CEO and founder of the credit card processing company Shift4 — could be seen keeping a hand or foot attached to the capsule’s hatch at all times as he flexed his arms and legs. Gillis, meanwhile, bobbed up and down as she twisted her arms and sent live reports back to Mission Control. A longer, untethered spacewalk – which is common at the International Space Station – wasn’t possible because only NASA suits are currently equipped with jetpacks that can guide an astronaut back to safety. Given the Crew Dragon doesn’t have a pressurized airlock, the crew needed to wear the new spacesuits to protect them from the vacuum conditions during the mission. It comes after SpaceX had delayed the planned start of the spacewalk by a few hours early Thursday. No explanation was immediately given for the delay, but the company said via X that “all systems are looking good.” Isaacman and Gillis were joined on the mission by fellow SpaceX engineer Anna Menon and former Air Force Thunderbirds pilot, Scott “Kidd” Poteet. They began preparing for the endeavor soon after blasting into orbit on Tuesday for a five-day flight. The spacewalk took place after Isaacman and the crew reached a distance of nearly 870 miles above the Earth — well beyond the International Space Station and surpassing the Earth-lapping record set during NASA’s Project Gemini in 1966.       Only the 24 Apollo mission astronauts who flew to the moon have ventured farther into space.  While the trip would normally be a once-in-a-lifetime experience, it is just the first of three trips Isaacman purchased from Elon Musk in 2022. Isaacman, who has not publicly stated how much his SpaceX trips cost, was among the first group of tourists who flew to space in 2021. They began preparing for the endeavor soon after blasting into orbit on Tuesday for a five-day flight. During that trip, Isaacman set a record by being the first space tourist to circle the Earth without having a professional astronaut aboard.  With Post wires"
https://nypost.com/,nypost_in_article,3,5,"Jared Isaacman, 41, popped out of SpaceX's Crew Dragon capsule on a tether as he came face-to-face with the dark vacuum of space just before 7 a.m. Thursday. ",Tech billionaire Jared Isaacman steps out in space for first-ever private spacewalk after traveling farther than any man has gone in 50 years,https://nypost.com/2024/09/12/us-news/tech-billionaire-jared-isaacman-conducting-first-ever-private-spacewalk/,"Tech billionaire Jared Isaacman became the first-ever civilian to embark on a spacewalk early Thursday — after already traveling the farthest from Earth a human being has gone since the Apollo moon missions. Footage of the daring stunt showed Isaacman, 41, popping out of SpaceX’s Crew Dragon capsule on a tether as he came face-to-face with the dark vacuum of space just before 7 a.m. “Back at home we all have a lot of work to do, but from here, Earth sure looks like a perfect world,” Isaacman said soon after emerging from the spacecraft. Cameras on board captured his silhouette, waist high at the hatch, with the Earth glittering below him in a half-shadow. After about 15 minutes outside, Isaacman was replaced by SpaceX engineer Sarah Gillis to go through the same motions. Their maneuvers were streamed live on SpaceX’s website for the duration of the two-hour spacewalk. Prior to popping open the hatch and emerging, Isaacman and his three other crewmembers were spotted waiting inside as the capsule was completely depressurized.   During that time, they relied on their newly developed SpaceX spacewalking suits for oxygen, which was provided via an umbilical connection to Crew Dragon. The crew were all connected to 12-foot tethers but didn’t completely unfurl them during the spacewalk. After emerging, Isaacman — the billionaire CEO and founder of the credit card processing company Shift4 — could be seen keeping a hand or foot attached to the capsule’s hatch at all times as he flexed his arms and legs. Gillis, meanwhile, bobbed up and down as she twisted her arms and sent live reports back to Mission Control. A longer, untethered spacewalk – which is common at the International Space Station – wasn’t possible because only NASA suits are currently equipped with jetpacks that can guide an astronaut back to safety. Given the Crew Dragon doesn’t have a pressurized airlock, the crew needed to wear the new spacesuits to protect them from the vacuum conditions during the mission. It comes after SpaceX had delayed the planned start of the spacewalk by a few hours early Thursday. No explanation was immediately given for the delay, but the company said via X that “all systems are looking good.” Isaacman and Gillis were joined on the mission by fellow SpaceX engineer Anna Menon and former Air Force Thunderbirds pilot, Scott “Kidd” Poteet. They began preparing for the endeavor soon after blasting into orbit on Tuesday for a five-day flight. The spacewalk took place after Isaacman and the crew reached a distance of nearly 870 miles above the Earth — well beyond the International Space Station and surpassing the Earth-lapping record set during NASA’s Project Gemini in 1966.       Only the 24 Apollo mission astronauts who flew to the moon have ventured farther into space.  While the trip would normally be a once-in-a-lifetime experience, it is just the first of three trips Isaacman purchased from Elon Musk in 2022. Isaacman, who has not publicly stated how much his SpaceX trips cost, was among the first group of tourists who flew to space in 2021. They began preparing for the endeavor soon after blasting into orbit on Tuesday for a five-day flight. During that trip, Isaacman set a record by being the first space tourist to circle the Earth without having a professional astronaut aboard.  With Post wires"
https://nypost.com/,nypost_in_article,3,6,"The spacewalk was scheduled to last roughly 30 minutes, but the procedures to prepare for it and to finish it safely were expected to last about two hours. ",Tech billionaire Jared Isaacman steps out in space for first-ever private spacewalk after traveling farther than any man has gone in 50 years,https://nypost.com/2024/09/12/us-news/tech-billionaire-jared-isaacman-conducting-first-ever-private-spacewalk/,"Tech billionaire Jared Isaacman became the first-ever civilian to embark on a spacewalk early Thursday — after already traveling the farthest from Earth a human being has gone since the Apollo moon missions. Footage of the daring stunt showed Isaacman, 41, popping out of SpaceX’s Crew Dragon capsule on a tether as he came face-to-face with the dark vacuum of space just before 7 a.m. “Back at home we all have a lot of work to do, but from here, Earth sure looks like a perfect world,” Isaacman said soon after emerging from the spacecraft. Cameras on board captured his silhouette, waist high at the hatch, with the Earth glittering below him in a half-shadow. After about 15 minutes outside, Isaacman was replaced by SpaceX engineer Sarah Gillis to go through the same motions. Their maneuvers were streamed live on SpaceX’s website for the duration of the two-hour spacewalk. Prior to popping open the hatch and emerging, Isaacman and his three other crewmembers were spotted waiting inside as the capsule was completely depressurized.   During that time, they relied on their newly developed SpaceX spacewalking suits for oxygen, which was provided via an umbilical connection to Crew Dragon. The crew were all connected to 12-foot tethers but didn’t completely unfurl them during the spacewalk. After emerging, Isaacman — the billionaire CEO and founder of the credit card processing company Shift4 — could be seen keeping a hand or foot attached to the capsule’s hatch at all times as he flexed his arms and legs. Gillis, meanwhile, bobbed up and down as she twisted her arms and sent live reports back to Mission Control. A longer, untethered spacewalk – which is common at the International Space Station – wasn’t possible because only NASA suits are currently equipped with jetpacks that can guide an astronaut back to safety. Given the Crew Dragon doesn’t have a pressurized airlock, the crew needed to wear the new spacesuits to protect them from the vacuum conditions during the mission. It comes after SpaceX had delayed the planned start of the spacewalk by a few hours early Thursday. No explanation was immediately given for the delay, but the company said via X that “all systems are looking good.” Isaacman and Gillis were joined on the mission by fellow SpaceX engineer Anna Menon and former Air Force Thunderbirds pilot, Scott “Kidd” Poteet. They began preparing for the endeavor soon after blasting into orbit on Tuesday for a five-day flight. The spacewalk took place after Isaacman and the crew reached a distance of nearly 870 miles above the Earth — well beyond the International Space Station and surpassing the Earth-lapping record set during NASA’s Project Gemini in 1966.       Only the 24 Apollo mission astronauts who flew to the moon have ventured farther into space.  While the trip would normally be a once-in-a-lifetime experience, it is just the first of three trips Isaacman purchased from Elon Musk in 2022. Isaacman, who has not publicly stated how much his SpaceX trips cost, was among the first group of tourists who flew to space in 2021. They began preparing for the endeavor soon after blasting into orbit on Tuesday for a five-day flight. During that trip, Isaacman set a record by being the first space tourist to circle the Earth without having a professional astronaut aboard.  With Post wires"
